data_type,link_id,tmc_corridor_name,from_node_id,to_node_id,vdf_code,QVDF_plf1,QVDF_qdf1,QVDF_n1,QVDF_s1,QVDF_cp1,QVDF_cd1,QVDF_alpha1,QVDF_beta1,QVDF_plf2,QVDF_qdf2,QVDF_n2,QVDF_s2,QVDF_cp2,QVDF_cd2,QVDF_alpha2,QVDF_beta2,QVDF_plf3,QVDF_qdf3,QVDF_n3,QVDF_s3,QVDF_cp3,QVDF_cd3,QVDF_alpha3,QVDF_beta3
vdf_code,,,,,303,0.3333333333333333,1.0,1.0198042657997686,0.7466368770772736,0.067239805771734,3.0568283357200183,0.08259360832483446,0.761423472246821,0.16666666666666666,1.0,1.0268483076683428,0.9334335248478022,0.03591641426611581,6.12258795517721,0.10395448747331387,0.9584946353108617,0.25,1.0,1.0229949839775117,0.8151491966430973,0.05549652563701657,4.060583801643944,0.09275875942453919,0.8338935393591868
vdf_code,,,,,304,0.3333333333333333,1.0,1.013050445096951,0.6641107537839875,0.06558592052548616,3.0306050739945207,0.07304629002913358,0.6727776947145403,0.22209198997876534,0.7504397915593534,1.0105536088945406,0.6888559353395433,0.06458875467505135,6.131187852567396,0.12013247555954808,0.6961258514657997,0.25,1.0,1.0140132705718465,0.5947187456391316,0.08375531654081414,4.065530223932411,0.10286426466585705,0.603052700335922
vdf_code,,,,,305,0.4330204086957231,0.7697866581793413,1.0000000707306251,0.292438451040077,0.43716132435890254,3.2640597373132363,0.3295209897593139,0.29243847172443144,0.5743082551762558,0.2902041981192077,1.0082608570140992,1.218015495089696,0.2537333684414548,6.732607464426248,1.3807542799817911,1.2280773469355892,0.3055801902202976,0.8181158596038933,1.0000001726386758,0.3701312709022014,0.9034086514951397,4.780928583827508,0.859788651022832,0.3701313348011739
vdf_code,,,,,306,0.3642406373491402,0.9151459204531841,1.0070863166518664,0.6214986115651725,0.11262008639476692,3.1549117235589708,0.12266889226723252,0.6259027475254186,0.16666666666666666,1.0,1.0160785379094843,0.8629120089146787,0.05192135253972615,6.290721283464775,0.13537950742879296,0.8767863723625626,0.25,1.0,1.0009279857418663,0.6532149889701742,0.11152396478267232,4.271027633230712,0.15354657411318523,0.6538211631663118
vdf_code,,,,,400,0.7426428523693754,0.4488474268214463,1.0014447255945287,0.05000000000000029,0.08480418273147601,3.0367460400898367,0.04781194649060976,0.05007223627972672,0.16666666666666666,1.0,1.0000000000000002,0.9944808720220194,0.05628524162274742,6.698351359047764,0.19897685608753723,0.9944808720220196,0.25,1.0,1.0000000000000002,1.003653544691145,0.035764048025369734,4.446135671047998,0.0852698584245576,1.0036535446911452
vdf_code,,,,,401,0.36225060100006246,0.9201733065814178,1.0000000000000002,0.0500000000000002,0.7838392212964723,3.3948549854717953,0.44439256060738475,0.05000000000000021,0.3348172615819801,0.4977839729026584,1.0252005958604022,0.8656954113616807,0.37001270184758983,6.978205684196555,1.0608169919830248,0.8875114515616112,0.25,1.0,1.017327923323716,1.0320800386119422,0.30735886721723327,4.723142074583844,0.8137759322004037,1.0499638423849478
vdf_code,,,,,402,0.4036525912185384,0.8257926260972914,1.0063774396196865,0.42899209852301184,0.17125579149885217,3.095436640524162,0.14830637545968972,0.43172796972866495,0.16666666666666666,1.0,1.0163782217504993,0.7003716293213149,0.08280926307884123,6.206205029711557,0.1586173056593339,0.7118424711740979,0.25,1.0,1.0002478380003723,0.2144871870026625,0.361842181664512,4.215228583024277,0.26274475051620527,0.21454034507819472
vdf_code,,,,,403,0.3998430913317802,0.833660354673332,1.01463029967829,0.5781962511897061,0.10471228281763317,3.0695116475106397,0.10681149424051606,0.5866554356174754,0.16666666666666666,1.0,1.0207915881689686,0.8795507590728093,0.03997676653096738,6.139764643109692,0.10520244625488588,0.8978380162291549,0.25,1.0,1.0247727520079113,0.8197509727874734,0.053967516331423215,4.0537871745180984,0.09066209699581507,0.8400584603445815
vdf_code,,,,,404,0.3333333333333333,1.0,1.0207260576056125,0.8444108436323674,0.050823881099840845,3.028499269970499,0.06909080470523253,0.8619121514202958,0.20522884880363929,0.8121015521854411,1.0248356047445017,0.6435265251037562,0.06536106532407772,6.151885621254801,0.11221879190132339,0.6595088955238357,0.25,1.0,1.0160783837118301,0.6502874665966444,0.0652533893304742,4.043800935839874,0.0863355347919464,0.6607430380075792
vdf_code,,,,,405,0.5538092647778641,0.6018919410223936,1.0218230590378823,2.061462645721846,0.036776612765021574,3.122557618932566,0.2051092742809781,2.1064500667438226,0.7813119985350939,0.2133164049434223,1.0000000000815499,0.10828083402660818,0.18114165743772,6.1047785866304,0.11751412170658306,0.10828083403543846,0.28615624572536114,0.8736485879114373,1.000000000003753,0.24033421280170647,0.23778035405280523,4.118614944401935,0.17820522804294203,0.24033421280260844
vdf_code,,,,,406,0.3642406373491402,0.9151459204531841,1.0070863166518664,0.6214986115651725,0.11262008639476692,3.1549117235589708,0.12266889226723252,0.6259027475254186,0.16666666666666666,1.0,1.0160785379094843,0.8629120089146787,0.05192135253972615,6.290721283464775,0.13537950742879296,0.8767863723625626,0.25,1.0,1.0009279857418663,0.6532149889701742,0.11152396478267232,4.271027633230712,0.15354657411318523,0.6538211631663118
vdf_code,,,,,500,0.3333333333333333,1.0,1.032474298530815,1.2948898899611312,0.018406736045714186,3.4038998531950724,0.04795422305165271,1.3369405308122633,0.16666666666666666,1.0,1.0000000000000009,1.2967394348004933,0.024233764921551503,7.440379469364771,0.17444211255095976,1.2967394348004944,0.25,1.0,1.000000000000196,1.0161494192055707,0.03793359118621183,4.487601251536785,0.0930179147700381,1.0161494192057698
vdf_code,,,,,501,0.44592597891344704,0.7475082168245515,1.0000000000297893,1.194356341990882,0.32123798223268873,3.4603829208848467,0.7546263689492007,1.1943563420264611,0.39539880378436165,0.4215153537934362,1.0410543976665292,1.1554831300428061,0.12069741476801141,6.777860182897447,0.5875031254882672,1.2029207939605493,0.25,1.0,1.0426695658916654,1.3568428894239593,0.11490966368075885,4.5237702826918795,0.47507976469787355,1.4147387864988725
vdf_code,,,,,502,0.4401400222248064,0.7573347491746153,1.0036634411871215,0.7200847431252904,0.15760438130452048,3.1117737860889694,0.19035950478852515,0.7227227312314733,0.2645808929344014,0.6299270700095074,1.007976239621948,0.6789922990774973,0.089039313480688,6.158774864020149,0.16317029549549583,0.6844081043563968,0.2681349844285834,0.9323662129832462,1.0068346609560708,0.739426748484169,0.17092227357839276,4.206047502350331,0.2636978812770324,0.7444804796119081
vdf_code,,,,,503,0.3333333333333333,1.0,1.011518723520274,0.6194522740572165,0.0791068048676737,3.0474721707078714,0.08413760571445159,0.6265875735360866,0.16666666666666666,1.0,1.0132357610764957,0.6910503483311625,0.05285665874014601,6.11359279890584,0.09850741227205019,0.7001969256335029,0.25,1.0,1.011487170666662,0.6251921683731281,0.08251016590883084,4.085839570419065,0.1060900065197132,0.6323738575106906
vdf_code,,,,,504,0.4009766681449476,0.8313035640588391,1.1348951391304407,1.5219629619401411,0.03239809668541198,3.129667774278001,0.0980952980522394,1.727268367442434,0.21607077286476467,0.771352203062562,1.0107166234485563,0.7489631624641037,0.04808690385394588,6.086362282610317,0.09919291229755074,0.7569895186530713,0.25,1.0,1.017448540101024,0.7668008950376317,0.05315899432299895,4.068592555055037,0.08315681409130893,0.780180451204197
vdf_code,,,,,505,0.4417087359267759,0.7546451003146823,1.0000000000001144,0.050000000000110074,0.8021901809971272,3.2133536096748743,0.4535487723254781,0.05000000000011579,0.2191532801795169,0.760502724532088,1.0210662678082318,1.0712177435748833,0.193005391230269,6.603524952193558,0.7775468671324848,1.0937843034419616,0.4380765437745766,0.5706765257184001,1.018152290304938,0.8084349894531285,0.13059313318166327,4.154260451850699,0.22025766683292572,0.8231099360743512
vdf_code,,,,,506,0.3333333333333333,1.0,1.0000000000000002,0.05000000046575158,0.3713135261918252,3.0768738743205235,0.20948116613099585,0.05000000046575159,0.16666666666666666,1.0,1.0000000000000002,0.4012562230846407,0.10524019403873947,6.184459712776697,0.1165990804851204,0.4012562230846408,0.25,1.0,1.000000000803009,0.4243342574621718,0.10069115077088073,4.152399960227124,0.09825520247214252,0.424334257802916
vdf_code,,,,,600,0.3638454183230294,0.9161399774378722,1.131259656635268,1.1735957647266972,0.04884552162253293,3.0384058461446255,0.09599630713170092,1.3276415418333283,0.16666666666666666,1.0,1.1731435203552314,1.1870637182863746,0.059872667854421004,7.158979884323811,0.33036202042041096,1.392596109356448,0.25,1.0,1.113156799459631,1.2902721945192954,0.03675842526750105,4.159851271419453,0.12334867873747457,1.4362752664828533
vdf_code,,,,,601,0.36238099129156454,0.9198422139784368,1.000000000009236,0.8410091768159988,0.9334503035124162,4.139582207604282,1.6442051991866413,0.8410091768237664,0.44937538550798956,0.3708851709317832,1.0000000000000493,0.05000000000000001,2.370314205046528,7.430667250180322,1.3975135835388897,0.05000000000000247,0.3044608426139293,0.8211236553562712,1.0000000000000002,0.05000000297176265,0.6533626885737374,4.403899420025527,0.3752709348511919,0.050000002971762665
vdf_code,,,,,602,0.44473751660470573,0.7495057666331503,1.0283137063803296,0.6578566417975241,0.2809275838589011,3.2383535713653715,0.32457369432922367,0.6764830015937289,0.5024288574686042,0.3317219227939775,1.0673673580049308,1.560792049561326,0.054777439293225406,6.793436320518946,0.5811913527818791,1.6659384863353734,0.266885367610324,0.9367317595508716,1.0999494162105032,2.043677068551754,0.024207650623495124,4.32811069944922,0.2578337339182816,2.247941398476294
vdf_code,,,,,603,0.39898424464946136,0.8354548777388253,1.026317172248157,0.7982778495401613,0.09569389678377774,3.1210591231946823,0.12661154316960255,0.8192862652083981,0.26689725921391555,0.6244600156537574,1.017017821232986,0.6729578353401688,0.04794015472934137,6.14395046560546,0.08675414232652358,0.684410111479325,0.25,1.0,1.0162450044891773,0.6944978618555538,0.07518259984135515,4.124201498006997,0.10726753374227273,0.7057799827391213
vdf_code,,,,,604,0.4972074641421842,0.6704109599569719,1.0045612801997386,0.46964549039228737,0.07253828017640834,3.030340227799369,0.06511727874094149,0.4717876750685102,0.31825181018311843,0.5236943242232263,1.0085946652987252,0.838490436169736,0.047184241985658223,6.081338267273709,0.11433297628490871,0.8456969808247969,0.25,1.0,1.0449119053311897,1.3691863391232226,0.022743757126921345,4.042078424610995,0.08211374393142684,1.430679106366683
vdf_code,,,,,605,0.3642406373491402,0.9151459204531841,1.0070863166518664,0.6214986115651725,0.11262008639476692,3.1549117235589708,0.12266889226723252,0.6259027475254186,0.16666666666666666,1.0,1.0160785379094843,0.8629120089146787,0.05192135253972615,6.290721283464775,0.13537950742879296,0.8767863723625626,0.25,1.0,1.0000000000056941,0.27593148483363555,0.4916132546103978,4.408882495557985,0.3948324492937843,0.27593148483520674
vdf_code,,,,,606,0.3642406373491402,0.9151459204531841,1.0070863166518664,0.6214986115651725,0.11262008639476692,3.1549117235589708,0.12266889226723252,0.6259027475254186,0.16666666666666666,1.0,1.0160785379094843,0.8629120089146787,0.05192135253972615,6.290721283464775,0.13537950742879296,0.8767863723625626,0.25,1.0,1.0009279857418663,0.6532149889701742,0.11152396478267232,4.271027633230712,0.15354657411318523,0.6538211631663118
vdf_code,,,,,all,0.3642406373491402,0.9151459204531841,1.0070863166518664,0.6214986115651725,0.11262008639476692,3.1549117235589708,0.12266889226723252,0.6259027475254186,0.16666666666666666,1.0,1.0160785379094843,0.8629120089146787,0.05192135253972615,6.290721283464775,0.13537950742879296,0.8767863723625626,0.25,1.0,1.0009279857418663,0.6532149889701742,0.11152396478267232,4.271027633230712,0.15354657411318523,0.6538211631663118
